id|name|description|area|type|tier_icon|client_sort_id
983|Sacrifice a Fire Cape to Access the Inferno|Sacrifice a Fire Cape to access the Inferno in Mor Ul Rek.|Karamja|Minigame|2320|1041
987|Complete the Fight Caves 5 Times|Complete the TzHaar Fight Cave in Mor Ul Rek 5 times.|Karamja|Minigame|2320|1042
988|Complete the Fight Caves 15 Times|Complete the TzHaar Fight Cave in Mor Ul Rek 15 times.|Karamja|Minigame|2320|1043
989|Complete the Fight Caves 30 Times|Complete the TzHaar Fight Cave in Mor Ul Rek 30 times.|Karamja|Minigame|2320|1044
990|Complete the Inferno 5 Times|Complete the Inferno in Mor Ul Rek 5 times.|Karamja|Minigame|2320|1045
991|Complete the Inferno 10 Times|Complete the Inferno in Mor Ul Rek 10 times.|Karamja|Minigame|2320|1046
992|Complete the Inferno 20 Times|Complete the Inferno in Mor Ul Rek 20 times.|Karamja|Minigame|2320|1047
997|Complete the Elite Karamja Diary|Complete all of the elite tasks in the Karamja Achievement Diary.|Karamja|Achievement|2320|1048
1001|Purchase an Onyx in Mor Ul Rek|Purchase an Onyx from an Ore and Gem Store in Mor Ul Rek.|Karamja|Other|2320|1049
1012|Complete the Ardougne Agility Course|Complete a lap of the Ardougne Rooftop Agility Course.|Kandarin|Skill|2320|1050
1020|Equip a Thammaron's Sceptre|Equip a Thammaron's Sceptre.|Wilderness|Combat|2320|1051
1026|Check a grown Dragonfruit Tree in Catherby|Check the health of a Dragonfruit Tree you've grown in Catherby.|Kandarin|Skill|2320|1052
1489|Equip a Full set of Golden Prospector|Equip a Golden prospector helmet, a Golden prospector jacket, some Golden prospector legs and Golden prospector boots.|Asgarnia|Other|2320|1053
1030|Defeat a Smoke Devil|Defeat a Smoke Devil in the Smoke Devil Dungeon.|Kandarin|Combat|2320|1054
1033|Equip Some Zenyte Jewelry|Equip any piece of Zenyte Jewelry.|Kandarin|Combat|2320|1055
1035|Equip a Heavy Ballista|Equip a Heavy Ballista.|Kandarin|Combat|2320|1056
1039|Equip an Abyssal Tentacle|Equip an Abyssal Tentacle.|Kandarin|Combat|2320|1057
1042|Defeat the Thermonuclear Smoke Devil|Defeat the Thermonuclear Smoke Devil in the Smoke Devil Dungeon.|Kandarin|Combat|2320|1058
1046|Equip an Occult Necklace|Equip an Occult Necklace.|Kandarin|Combat|2320|1059
1048|Equip a Dragon Full Helm|Equip a Dragon Full Helm.|Kandarin|Combat|2320|1060
1051|Defeat the Kraken Boss 250 Times|Defeat the Kraken boss in Kraken Cove 250 times.|Kandarin|Combat|2320|1061
1052|Defeat the Kraken Boss 500 Times|Defeat the Kraken boss in Kraken Cove 500 times.|Kandarin|Combat|2320|1062
1053|Defeat the Kraken Boss 750 Times|Defeat the Kraken boss in Kraken Cove 750 times.|Kandarin|Combat|2320|1063
1054|Defeat 300 Demonic Gorillas|Defeat 300 Demonic Gorillas in the Crash Site Cavern.|Kandarin|Combat|2320|1064
1055|Defeat 500 Demonic Gorillas|Defeat 500 Demonic Gorillas in the Crash Site Cavern.|Kandarin|Combat|2320|1065
1056|Defeat 750 Demonic Gorillas|Defeat 750 Demonic Gorillas in the Crash Site Cavern.|Kandarin|Combat|2320|1066
1063|Reach Level 5 in Every Barbarian Assault Role|Reach level 5 in all four Barbarian Assault Roles.|Kandarin|Minigame|2320|1067
1075|Equip a Dragon Archer Chompy Hat|Equip a Dragon Archer Chompy Hat.|Kandarin|Other|2320|1068
1080|Equip a Kruk Jr. Monkey Backpack|Equip a Kruk Jr. Monkey Backpack.|Kandarin|Skill|2320|1069
1085|Complete the Elite Kandarin Diary|Complete all of the elite tasks in the Kandarin Achievement Diary.|Kandarin|Achievement|2320|1070
1089|Complete the Elite Western Provinces Diary|Complete all of the elite tasks in the Western Provinces Achievement Diary.|Global|Achievement|2320|1071
1090|Equip an Infernal Tool|Equip either an Infernal Axe, an Infernal Pickaxe or an Infernal Harpoon.|Asgarnia|Skill|2320|1072
1107|Equip a Staff of the Dead|Equip a Staff of the Dead.|Asgarnia|Combat|2320|1073
1112|Equip a Zamorakian Spear|Equip a Zamorakian Spear.|Asgarnia|Combat|2320|1074
1113|Equip a Piece of the Armadyl Armour Set|Equip any piece of the Armadyl Armour set.|Asgarnia|Combat|2320|1075
1117|Equip a Saradomin Sword|Equip a Saradomin Sword.|Asgarnia|Combat|2320|1076
1118|Equip a Piece of the Bandos Armour Set|Equip any piece of the Bandos Armour set.|Asgarnia|Combat|2320|1077
1121|Equip an Armadyl Crossbow|Equip an Armadyl Crossbow.|Asgarnia|Combat|2320|1078
1122|Equip Some Primordial, Pegasian or Eternal Boots|Equip either some Primordial Boots, some Pegasian Boots or some Eternal Boots.|Asgarnia|Combat|2320|1079
1125|Equip a Godsword|Equip any Godsword, excluding Ancient Godsword.|Asgarnia|Combat|2320|1080
1130|Defeat Cerberus|Defeat Cerberus in the Taverley Dungeon.|Asgarnia|Combat|2320|1081
1132|Defeat Any God Wars Dungeon Boss 100 Times|Defeat any one of the God Wars Dungeon bosses 100 times, excluding Nex.|Asgarnia|Combat|2320|1082
1133|Defeat Any God Wars Dungeon Boss 250 Times|Defeat any one of the God Wars Dungeon bosses 250 times, excluding Nex.|Asgarnia|Combat|2320|1083
1134|Defeat Any God Wars Dungeon Boss 500 Times|Defeat any one of the God Wars Dungeon bosses 500 times, excluding Nex.|Asgarnia|Combat|2320|1084
1514|Defeat Nex 100 Times|Defeat Nex in the God Wars Dungeon 100 times.|Asgarnia|Combat|2320|1085
1515|Defeat Nex 200 Times|Defeat Nex in the God Wars Dungeon 200 times.|Asgarnia|Combat|2320|1086
1135|Defeat the Giant Mole 250 Times|Defeat the Giant Mole beneath Falador 250 times.|Asgarnia|Combat|2320|1087
1136|Defeat the Giant Mole 500 Times|Defeat the Giant Mole beneath Falador 500 times.|Asgarnia|Combat|2320|1088
1137|Defeat the Giant Mole 750 Times|Defeat the Giant Mole beneath Falador 750 times.|Asgarnia|Combat|2320|1089
1141|Complete the Elite Falador Diary|Complete all of the elite tasks in the Falador Achievement Diary.|Asgarnia|Achievement|2320|1090
1161|Complete Room 8 of Pyramid Plunder|Search the Golden Chest in Room 8 of Pyramid Plunder in Sophanem.|Kharidian Desert|Minigame|2320|1091
1162|Complete Room 8 of Pyramid Plunder 50 Times|Search the Golden Chest in Room 8 of Pyramid Plunder in Sophanem 50 times.|Kharidian Desert|Minigame|2320|1092
1163|Complete Room 8 of Pyramid Plunder 100 Times|Search the Golden Chest in Room 8 of Pyramid Plunder in Sophanem 100 times.|Kharidian Desert|Minigame|2320|1093
1164|Complete Room 8 of Pyramid Plunder 250 Times|Search the Golden Chest in Room 8 of Pyramid Plunder in Sophanem 250 times.|Kharidian Desert|Minigame|2320|1094
1172|Turn in 100 Summer Sq'irkjuices to Osman|Turn in 100 Summer Sq'irkjuices to Osman in Al Kharid.|Kharidian Desert|Minigame|2320|1095
1187|Defeat the Kalphite Queen|Defeat the Kalphite Queen in the Kalphite Lair.|Kharidian Desert|Combat|2320|1096
1190|Equip a Dragon Chainbody in the Kharidian Desert|Equip a Dragon Chainbody in the Kharidian Desert.|Kharidian Desert|Combat|2320|1097
1193|Cast Blood Barrage|Cast the Blood Barrage spell.|Kharidian Desert|Combat|2320|1098
1195|Cast Ice Barrage|Cast the Ice Barrage spell.|Kharidian Desert|Combat|2320|1099
1197|Defeat the Kalphite Queen 100 Times|Defeat the Kalphite Queen in the Kalphite Lair 100 times.|Kharidian Desert|Combat|2320|1100
1198|Defeat the Kalphite Queen 250 Times|Defeat the Kalphite Queen in the Kalphite Lair 250 times.|Kharidian Desert|Combat|2320|1101
1199|Defeat the Kalphite Queen 500 Times|Defeat the Kalphite Queen in the Kalphite Lair 500 times.|Kharidian Desert|Combat|2320|1102
1204|Complete the Elite Desert Diary|Complete all of the elite tasks in the Desert Achievement Diary.|Kharidian Desert|Achievement|2320|1103
1208|Equip a Full Infinity Robe Set|Equip a full set of Infinity robes.|Kharidian Desert|Combat|2320|1104
1212|Equip a Master Wand|Equip a Master Wand.|Kharidian Desert|Combat|2320|1105
1216|Equip a Mage's Book|Equip a Mage's Book.|Kharidian Desert|Combat|2320|1106
1226|Complete Floor 5 of the Hallowed Sepulchre|Complete floor 5 of the Hallowed Sepulchre in Darkmeyer.|Morytania|Minigame|2320|1107
1228|Complete the Hallowed Sepulchre in 6:30|Complete the Hallowed Sepulchre in Darkmeyer in 6:30 or less.|Morytania|Minigame|2320|1108
1229|Equip a Ring of Endurance|Equip a Ring of Endurance.|Morytania|Skill|2320|1109
1234|Equip Viggora's Chainmace|Equip Viggora's Chainmace.|Wilderness|Combat|2320|1110
1243|Defeat The Nightmare|Defeat The Nightmare in the Sisterhood Sanctuary.|Morytania|Combat|2320|1111
1246|Defeat Cerberus Before She Summons Souls|Defeat Cerberus before she summons souls.|Asgarnia|Combat|2320|1112
1247|Complete the Theatre of Blood With No Deaths|Complete the Theatre of Blood on Normal or Hard Mode without any party member dying.|Morytania|Combat|2320|1113
1251|Equip Some Guardian Boots|Equip a pair of Guardian Boots.|Morytania|Combat|2320|1114
1255|Equip Every Barrows Armour Set|Equip all six sets of Barrows armour.|Morytania|Combat|2320|1115
1257|Equip an Inquisitor's Mace|Equip an Inquisitor's Mace.|Morytania|Combat|2320|1116
1259|Equip a Piece of the Inquisitor's Set|Equip any piece of the Inquisitor's Armour set.|Morytania|Combat|2320|1117
1261|Equip a Nightmare Staff|Equip a normal Nightmare Staff.|Morytania|Combat|2320|1118
1263|Create an Amulet of Blood Fury|Create an Amulet of Blood Fury.|Morytania|Combat|2320|1119
1264|Equip an Avernic Defender|Equip an Avernic Defender.|Morytania|Combat|2320|1120
1265|Equip a Sanguinesti Staff|Equip a Sanguinesti Staff.|Morytania|Combat|2320|1121
1266|Equip a Scythe of Vitur|Equip a Scythe of Vitur.|Morytania|Combat|2320|1122
1267|Equip a Piece of the Justiciar Set|Equip any piece of the Justiciar Armour set.|Morytania|Combat|2320|1123
1269|Equip a Ghrazi Rapier|Equip a Ghrazi Rapier.|Morytania|Combat|2320|1124
1270|Complete the Theatre of Blood in 20:00|Complete the Theatre of Blood on Normal or Hard Mode in 20:00 or less challenge time with 3 players or less.|Morytania|Combat|2320|1125
1272|Defeat The Nightmare in 3:00|Defeat The Nightmare in the Sisterhood Sanctuary in 3:00 or less with 5 players or less.|Morytania|Combat|2320|1126
1496|Complete the Theatre of Blood 50 Times|Complete the Theatre of Blood on Normal or Hard Mode 50 times.|Morytania|Combat|2320|1127
1273|Complete the Theatre of Blood 100 Times|Complete the Theatre of Blood on Normal or Hard Mode 100 times.|Morytania|Combat|2320|1128
1274|Complete the Theatre of Blood 200 Times|Complete the Theatre of Blood on Normal or Hard Mode 200 times.|Morytania|Combat|2320|1129
1497|Complete the Theatre of Blood 300 Times|Complete the Theatre of Blood on Normal or Hard Mode 300 times.|Morytania|Combat|2320|1130
1275|Complete the Theatre of Blood 350 Times|Complete the Theatre of Blood on Normal or Hard Mode 350 times.|Morytania|Combat|2320|1131
1276|Complete the Theatre of Blood 500 Times|Complete the Theatre of Blood on Normal or Hard Mode 500 times.|Morytania|Combat|2320|1132
1279|Defeat the Grotesque Guardians 250 Times|Defeat the Grotesque Guardians at the Slayer Tower 250 times.|Morytania|Combat|2320|1133
1283|Complete the Elite Morytania Diary|Complete all of the elite tasks in the Morytania Achievement Diary.|Morytania|Achievement|2320|1134
1302|Cook a Dark Crab|Cook a Dark Crab.|Wilderness|Skill|2320|1135
1303|Make an Extended Antifire Potion|Make an Extended Antifire Potion.|Wilderness|Skill|2320|1136
1307|Equip 250 Black Chinchompas|Equip a stack of at least 250 Black Chinchompas.|Wilderness|Skill|2320|1137
1308|Equip 500 Black Chinchompas|Equip a stack of at least 500 Black Chinchompas.|Wilderness|Skill|2320|1138
1309|Equip 1,000 Black Chinchompas|Equip a stack of at least 1,000 Black Chinchompas.|Wilderness|Skill|2320|1139
1314|Mine Some Runite Ore in the Wilderness|Mine some Runite Ore in the Wilderness.|Wilderness|Skill|2320|1140
1318|Equip a Treasonous Ring|Equip a Treasonous Ring.|Wilderness|Combat|2320|1141
1322|Equip a Tyrannical Ring|Equip a Tyrannical Ring.|Wilderness|Combat|2320|1142
1326|Equip a Ring of the Gods|Equip a Ring of the Gods.|Wilderness|Combat|2320|1143
1333|Defeat the Corporeal Beast|Defeat the Corporeal Beast in the Wilderness.|Wilderness|Combat|2320|1144
1334|Defeat the Corporeal Beast 100 Times|Defeat the Corporeal Beast in the Wilderness 100 times.|Wilderness|Combat|2320|1145
1335|Defeat the Corporeal Beast 250 Times|Defeat the Corporeal Beast in the Wilderness 250 times.|Wilderness|Combat|2320|1146
1336|Defeat the Corporeal Beast 500 Times|Defeat the Corporeal Beast in the Wilderness 500 times.|Wilderness|Combat|2320|1147
1339|Equip a Blessed Spirit Shield|Equip a Blessed Spirit Shield.|Wilderness|Combat|2320|1148
1344|Equip a Malediction Ward|Equip a Malediction Ward.|Wilderness|Combat|2320|1149
1345|Equip an Odium Ward|Equip an Odium Ward.|Wilderness|Combat|2320|1150
1347|Equip Craw's Bow|Equip Craw's Bow.|Wilderness|Combat|2320|1151
1349|Build an Obelisk|Build an Obelisk in your Player Owned House.|Wilderness|Skill|2320|1152
1359|Complete the Elite Wilderness Diary|Complete all of the elite tasks in the Wilderness Achievement Diary.|Wilderness|Achievement|2320|1153
1371|Equip a Full Dagon'Hai Set|Equip a full set of Dagon'hai robes.|Wilderness|Other|2320|1154
1372|Craft a Ghorrock Teleport Tablet|Craft a Ghorrock Teleport Tablet.|Kharidian Desert|Skill|2320|1155
1380|Complete the Elite Varrock Diary|Complete all of the elite tasks in the Varrock Achievement Diary.|Misthalin|Achievement|2320|1156
1381|Smith 1,000 Rune Dart Tips|Use an Anvil to smith 1,000 Rune Dart Tips.|Kharidian Desert|Skill|2320|1157
1382|Obtain a Zalcano Shard|Obtain a Zalcano Shard as a drop from Zalcano in Prifddinas.|Tirannwn|Skill|2320|1158
1386|Complete the Elite Ardougne Diary|Complete all of the elite tasks in the Ardougne Achievement Diary.|Kandarin|Achievement|2320|1159
1389|Defeat a Hydra|Defeat a regular Hydra in the Mount Karuulm Slayer Dungeon.|Kourend & Kebos|Combat|2320|1160
1390|Equip a Dragon Hunter Crossbow|Equip a Dragon Hunter Crossbow.|Kourend & Kebos|Other|2320|1161
1391|Equip a Twisted Buckler|Equip a Twisted Buckler.|Kourend & Kebos|Other|2320|1162
1393|Equip Dinh's Bulwark|Equip Dinh's Bulwark.|Kourend & Kebos|Other|2320|1163
1394|Equip any Ancestral piece|Equip either an Ancestral Hat, an Ancestral robe top or an Ancestral robe bottom.|Kourend & Kebos|Other|2320|1164
1396|Equip a pair of Dragon Claws|Equip a pair of Dragon Claws.|Kourend & Kebos|Other|2320|1165
1397|Recolour a piece of the Ancestral Robes|Recolour a piece of the Ancestral robes using a Twisted ancestral colour kit.|Kourend & Kebos|Other|2320|1166
1399|250 Sarachnis Kills|Kill Sarachnis in the Forthos Dungeon 250 times.|Kourend & Kebos|Combat|2320|1167
1400|Equip a Bonecrusher necklace|Equip a Bonecrusher necklace.|Global|Other|2320|1168
1414|Defeat The Nightmare 50 times|Defeat The Nightmare or Phosani's Nightmare 50 times combined.|Morytania|Combat|2320|1169
1415|Defeat The Nightmare 100 times|Defeat The Nightmare or Phosani's Nightmare 100 times combined.|Morytania|Combat|2320|1170
1416|Defeat The Nightmare 250 times|Defeat The Nightmare or Phosani's Nightmare 250 times combined.|Morytania|Combat|2320|1171
1417|Defeat The Nightmare 500 times|Defeat The Nightmare or Phosani's Nightmare 500 times combined.|Morytania|Combat|2320|1172
1418|Defeat The Nightmare 750 times|Defeat The Nightmare or Phosani's Nightmare 750 times combined.|Morytania|Combat|2320|1173
1419|Defeat the Theatre of Blood Hardmode|Defeat the Theatre of Blood Hardmode.|Morytania|Combat|2320|1174
1420|Defeat the Theatre of Blood Hardmode 25 times|Defeat the Theatre of Blood Hardmode 25 times.|Morytania|Combat|2320|1175
1421|Defeat the Theatre of Blood Hardmode 50 times|Defeat the Theatre of Blood Hardmode 50 times.|Morytania|Combat|2320|1176
1422|Defeat the Theatre of Blood Hardmode 100 times|Defeat the Theatre of Blood Hardmode 100 times.|Morytania|Combat|2320|1177
1423|Defeat the Theatre of Blood Hardmode 150 times|Defeat the Theatre of Blood Hardmode 150 times.|Morytania|Combat|2320|1178
1432|275 Tempoross Kills|Help the Spirit Anglers subdue the Tempoross 275 times.|Kharidian Desert|Skill|2320|1179
1433|300 Tempoross Kills|Help the Spirit Anglers subdue the Tempoross 300 times.|Kharidian Desert|Skill|2320|1180
1434|350 Tempoross Kills|Help the Spirit Anglers subdue the Tempoross 350 times.|Kharidian Desert|Skill|2320|1181
1450|All Hard Combat Achievements|Complete all Hard Combat Achievements.|Global|Achievement|2320|1182
1455|50 Elite Combat Achievements|Complete 50 Elite Combat Achievements.|Global|Achievement|2320|1183
1456|75 Elite Combat Achievements|Complete 75 Elite Combat Achievements.|Global|Achievement|2320|1184
1460|20 Master Combat Achievements|Complete 20 Master Combat Achievements.|Global|Achievement|2320|1185
1461|30 Master Combat Achievements|Complete 30 Master Combat Achievements.|Global|Achievement|2320|1186
1462|50 Master Combat Achievements|Complete 50 Master Combat Achievements.|Global|Achievement|2320|1187
1465|1 Grandmaster Combat Achievement|Complete a Grandmaster Combat Achievement.|Global|Achievement|2320|1188
1466|10 Grandmaster Combat Achievements|Complete 10 Grandmaster Combat Achievements.|Global|Achievement|2320|1189
1467|20 Grandmaster Combat Achievements|Complete 20 Grandmaster Combat Achievements.|Global|Achievement|2320|1190
1468|30 Grandmaster Combat Achievements|Complete 30 Grandmaster Combat Achievements.|Global|Achievement|2320|1191
1473|Cast Full Sinister Offering|Offer 3 bones from your inventory at the same time using the Sinister Offering spell.|Kourend & Kebos|Skill|2320|1192
1483|Attach a Sanguine ornament kit to the Scythe|Attach a Sanguine ornament kit to the Scythe of Vitur.|Morytania|Other|2320|1193
1484|Attach a Holy ornament kit to the Scythe of Vitur|Attach a Holy ornament kit to the Scythe of Vitur.|Morytania|Other|2320|1194
1485|Metamorph Lil' Zik|Metamorph Lil' Zik by using Sanguine dust on the pet.|Morytania|Other|2320|1195
1487|Craft a Celestial Signet|Craft a Celestial signet via a Singing Bowl.|Global|Other|2320|1196
1491|Equip a Full set of Bloodbark armour|Equip a Bloodbark helm, a Bloodbark body, some Bloodbark legs, some Bloodbark gauntlets and Bloodbark boots.|Global|Other|2320|1197
1518|Equip a Full Set of Torva Armour|Equip a Torva full helm, a Torva platebody and some Torva platelegs.|Asgarnia|Other|2320|1198
520|Reach Total Level 2277|Reach the highest possible Total Level of 2277.|Global|Skill|3739|1199
531|Reach Base Level 95|Reach level 95 in every skill.|Global|Skill|3739|1200
1500|Max out all Fragments|Obtain all Fragments, then level them all to their maximum.|Global|Other|3739|1201
373|200 Chambers of Xeric Challenge Mode|Complete the Chambers of Xeric Challenge Mode 200 times.|Kourend & Kebos|Minigame|3739|1202
392|Equip a Twisted Bow|Obtain and equip a Twisted bow.|Kourend & Kebos|Other|3739|1203
393|Equip an Elder Maul|Obtain and equip an Elder maul.|Kourend & Kebos|Other|3739|1204
394|Equip a Kodai Wand|Obtain and equip a Kodai wand.|Kourend & Kebos|Other|3739|1205
395|CM Chambers of Xeric in Target Time|Complete the Chambers of Xeric Challenge Mode in the target time.|Kourend & Kebos|Minigame|3739|1206
396|Solo CM Chambers of Xeric in Target Time|Complete the Chambers of Xeric Challenge Mode in the target time, alone.|Kourend & Kebos|Minigame|3739|1207
397|30-Minutes Chambers of Xeric Solo|Complete the Chambers of Xeric in 30 minutes or less, alone.|Kourend & Kebos|Minigame|3739|1208
398|26-Minute Chambers of Xeric Solo|Complete the Chambers of Xeric in 26 minutes or less, alone.|Kourend & Kebos|Minigame|3739|1209
399|22-Minute Chambers of Xeric Solo|Complete the Chambers of Xeric in 22 minutes or less, alone.|Kourend & Kebos|Minigame|3739|1210
400|18-Minute Chambers of Xeric Solo|Complete the Chambers of Xeric in 18 minutes or less, alone.|Kourend & Kebos|Minigame|3739|1211
401|16-Minute Chambers of Xeric Solo|Complete the Chambers of Xeric in 16 minutes or less, alone.|Kourend & Kebos|Minigame|3739|1212
402|55-Minute Chambers of Xeric Challenge Mode Solo|Complete the Chambers of Xeric Challenge Mode in 55 minutes or less, alone.|Kourend & Kebos|Minigame|3739|1213
403|50-Minute Chambers of Xeric Challenge Mode Solo|Complete the Chambers of Xeric Challenge Mode in 50 minutes or less, alone.|Kourend & Kebos|Minigame|3739|1214
404|46-Minute Chambers of Xeric Challenge Mode Solo|Complete the Chambers of Xeric Challenge Mode in 46 minutes or less, alone.|Kourend & Kebos|Minigame|3739|1215
405|42-Minute Chambers of Xeric Challenge Mode Solo|Complete the Chambers of Xeric Challenge Mode in 42 minutes or less, alone.|Kourend & Kebos|Minigame|3739|1216
406|38-Minute Chambers of Xeric Challenge Mode Solo|Complete the Chambers of Xeric Challenge Mode in 38 minutes or less, alone.|Kourend & Kebos|Minigame|3739|1217
407|Receive All Chambers of Xeric Uniques|Receive all unique drops from completing the Chambers of Xeric.|Kourend & Kebos|Minigame|3739|1218
409|Metamorphise the Olmlet|Use metamorphic dust on an Olmlet pet, to metamorphise it.|Kourend & Kebos|Other|3739|1219
462|500 Elite Clue Scrolls|Open 500 Reward caskets for completing elite clue scrolls.|Global|Minigame|3739|1220
474|50 Mimic Kills|Kill the Mimic as part of a Treasure Trail 50 times.|Global|Combat|3739|1221
493|Equip a Golden Tench|Equip a Golden tench, caught by aerial fishing on Molch Island.|Kourend & Kebos|Other|3739|1222
779|Equip a Dragon Platebody or Dragon Kiteshield|Equip either a Dragon Platebody or a Dragon Kiteshield.|Misthalin|Combat|3739|1223
845|Equip a Corrupted Blade of Saeldor|Equip a Corrupted Blade of Saeldor.|Tirannwn|Combat|3739|1224
857|Defeat Zulrah in 0:42|Defeat Zulrah at the Poison Waste in 0:42 or less.|Tirannwn|Combat|3739|1225
862|Complete the Corrupted Gauntlet in 5:00|Complete the Corrupted Gauntlet in Prifddinas in 5:00 or less.|Tirannwn|Minigame|3739|1226
877|Equip a Crystal Crown|Equip a Crystal Crown.|Tirannwn|Other|3739|1227
889|Build a Demonic Throne|Build a Demonic Throne in a Throne Room in your Player Owned House.|Fremennik Province|Skill|3739|1228
904|Equip Every Draconic Shield|Equip a Dragonfire Ward, a Dragonfire Shield and an Ancient Wyvern Shield.|Fremennik Province|Combat|3739|1229
913|Defeat Vorkath in 0:45|Defeat Vorkath on Ungael in 0:45 or less.|Fremennik Province|Combat|3739|1230
951|Equip Every Completed God Book|Equip every completed God Book.|Fremennik Province|Other|3739|1231
962|Trade 1,000 Agility Arena Tickets for XP|Trade in 1,000 or more Agility Arena Tickets for XP in one go.|Karamja|Minigame|3739|1232
974|Equip an Infernal Cape|Equip an Infernal Cape.|Karamja|Combat|3739|1233
979|Complete the Fight Caves in 25:00|Complete the TzHaar Fight Cave in Mor Ul Rek in 25:00 or less.|Karamja|Minigame|3739|1234
984|Complete the Inferno in 75:00|Complete the Inferno in Mor Ul Rek in 75:00 or less.|Karamja|Minigame|3739|1235
1036|Equip All Zenyte Jewelry|Equip every piece of Zenyte Jewelry.|Kandarin|Combat|3739|1236
1043|Enhance a Trident of the Seas|Enhance a Trident of the Seas.|Kandarin|Combat|3739|1237
1076|Equip an Expert Dragon Archer Chompy Hat|Equip an Expert Dragon Archer Chompy Hat.|Kandarin|Other|3739|1238
1081|Equip a Prince Awowogei Monkey Backpack|Equip a Prince Awowogei Monkey Backpack.|Kandarin|Skill|3739|1239
1108|Equip Every Godsword|Equip all four Godswords, excluding Ancient Gosdsword.|Asgarnia|Combat|3739|1240
1114|Equip a Full Armadyl Armour Set|Equip a full set of Armadyl Armour.|Asgarnia|Combat|3739|1241
1119|Equip a Full Bandos Armour Set|Equip a full set of Bandos Armour.|Asgarnia|Combat|3739|1242
1123|Equip Some Primordial, Pegasian and Eternal Boots|Equip some Primordial Boots, some Pegasian Boots and some Eternal Boots.|Asgarnia|Combat|3739|1243
1260|Equip a Full Inquisitor's Set|Equip a full set of Inquisitor's Armour.|Morytania|Combat|3739|1244
1262|Equip a Nightmare Staff With an Orb|Equip either an Eldritch Nightmare Staff, a Harmonised Nightmare Staff or a Volatile Nightmare Staff.|Morytania|Combat|3739|1245
1268|Equip a Full Justiciar Set|Equip a full set of Justiciar Armour.|Morytania|Combat|3739|1246
1271|Complete the Theatre of Blood in 16:00|Complete the Theatre of Blood on Normal or Hard Mode in 16:00 or less challenge time with 3 players or less.|Morytania|Combat|3739|1247
1516|Defeat Nex 500 Times|Defeat Nex in the God Wars Dungeon 500 times.|Asgarnia|Combat|3739|1248
1337|Equip a Spectral or Arcane Spirit Shield|Equip either a Spectral Spirit Shield or an Arcane Spirit Shield.|Wilderness|Combat|3739|1249
1338|Equip an Elysian Spirit Shield|Equip an Elysian Spirit Shield.|Wilderness|Combat|3739|1250
1348|Obtain Every Revenant Weapon|Obtain Craws Bow, Viggora's Chainmace and Thammaron's Sceptre as drops from Revenants.|Wilderness|Combat|3739|1251
1360|Equip an Amulet of Eternal Glory|Equip an Amulet of Eternal Glory.|Wilderness|Other|3739|1252
1395|Equip a full set of Ancestral|Equip an Ancestral Hat, an Ancestral robe top and an Ancestral robe bottom.|Kourend & Kebos|Other|3739|1253
1457|All Elite Combat Achievements|Complete all Elite Combat Achievements.|Global|Achievement|3739|1254
1463|75 Master Combat Achievements|Complete 75 Master Combat Achievements.|Global|Achievement|3739|1255
1464|All Master Combat Achievements|Complete all Master Combat Achievements.|Global|Achievement|3739|1256
1469|50 Grandmaster Combat Achievements|Complete 50 Grandmaster Combat Achievements.|Global|Achievement|3739|1257
1470|75 Grandmaster Combat Achievements|Complete 75 Grandmaster Combat Achievements.|Global|Achievement|3739|1258
1471|All Grandmaster Combat Achievements|Complete all Grandmaster Combat Achievements.|Global|Achievement|3739|1259
